Valuation ID,Item,Item Primary Key,Category,Subcategory,Unit,Item Amount,Item Unit Value,Inventory Value
INV-2025-02,Sparkling Lemon Water 12oz,NAB-027,Non-Alcoholic Beverage,Bottled Water,case of 24,5,17.65,88.25
INV-2025-02,Cold Brew Concentrate,NAB-028,Non-Alcoholic Beverage,Coffee,gallon,11,21.43,235.73
INV-2025-02,Half & Half,NAB-029,Non-Alcoholic Beverage,Milk/Dairy Bev,quart,19,4.52,85.88
INV-2025-02,Powerade Blue,NAB-030,Non-Alcoholic Beverage,Energy/Sports,case of 24,38,17.49,664.62
INV-2025-02,Domestic Draft Lager Keg,ALC-001,Alcoholic Beverage,Beer,1/2 barrel keg,20,109.29,2185.8
INV-2025-02,Craft IPA Keg,ALC-002,Alcoholic Beverage,Beer,1/6 barrel keg,30,105.15,3154.5
INV-2025-02,"Mexican Lager, Bottled",ALC-003,Alcoholic Beverage,Beer,case of 24,7,41.9,293.3
INV-2025-02,"Wheat Beer, Bottled",ALC-004,Alcoholic Beverage,Beer,case of 24,24,33.07,793.68
INV-2025-02,Light Lager Draft Keg,ALC-005,Alcoholic Beverage,Beer,1/2 barrel keg,20,96.03,1920.6
INV-2025-02,"Cabernet Sauvignon, House Red",ALC-006,Alcoholic Beverage,Wine,case of 12,27,87.27,2356.29
INV-2025-02,"Chardonnay, House White",ALC-007,Alcoholic Beverage,Wine,case of 12,22,87.3,1920.6
INV-2025-02,Pinot Noir,ALC-008,Alcoholic Beverage,Wine,case of 12,19,129.42,2458.98
INV-2025-02,Sauvignon Blanc,ALC-009,Alcoholic Beverage,Wine,case of 12,20,100.42,2008.4
INV-2025-02,Prosecco,ALC-010,Alcoholic Beverage,Wine,case of 12,8,117.47,939.76
INV-2025-02,Rosé,ALC-011,Alcoholic Beverage,Wine,case of 12,18,87.72,1578.96
INV-2025-02,"Vodka, Well",ALC-012,Alcoholic Beverage,Spirits,1.75L bottle,27,24.0,648.0
INV-2025-02,"Vodka, Premium",ALC-013,Alcoholic Beverage,Spirits,1L bottle,23,31.9,733.7
INV-2025-02,"Gin, Well",ALC-014,Alcoholic Beverage,Spirits,1.75L bottle,27,21.46,579.42
INV-2025-02,"Tequila, Blanco Premium",ALC-015,Alcoholic Beverage,Spirits,1L bottle,23,33.15,762.45
INV-2025-02,"Tequila, Reposado Premium",ALC-016,Alcoholic Beverage,Spirits,1L bottle,17,42.47,721.99
INV-2025-02,"Bourbon, Well",ALC-017,Alcoholic Beverage,Spirits,1.75L bottle,12,28.72,344.64
INV-2025-02,"Bourbon, Premium",ALC-018,Alcoholic Beverage,Spirits,750ml bottle,13,42.67,554.71
INV-2025-02,"Rum, White",ALC-019,Alcoholic Beverage,Spirits,1.75L bottle,20,18.58,371.6
INV-2025-02,"Rum, Spiced",ALC-020,Alcoholic Beverage,Spirits,1L bottle,7,19.8,138.6
INV-2025-02,"Whiskey, Rye",ALC-021,Alcoholic Beverage,Spirits,750ml bottle,25,35.64,891.0
INV-2025-02,"Scotch, Blended",ALC-022,Alcoholic Beverage,Spirits,750ml bottle,9,27.48,247.32
INV-2025-02,Triple Sec,ALC-023,Alcoholic Beverage,Liqueur,1L bottle,16,15.17,242.72
INV-2025-02,Coffee Liqueur,ALC-024,Alcoholic Beverage,Liqueur,750ml bottle,17,25.36,431.12
INV-2025-02,Amaretto,ALC-025,Alcoholic Beverage,Liqueur,750ml bottle,9,22.67,204.03
INV-2025-02,"Stout, Bottled",ALC-026,Alcoholic Beverage,Beer,case of 24,15,46.8,702.0
INV-2025-02,Non-Alcoholic Beer,ALC-027,Alcoholic Beverage,Beer,case of 24,21,37.71,791.91
INV-2025-02,"Champagne, Brut",ALC-028,Alcoholic Beverage,Wine,case of 6,3,124.14,372.42
INV-2025-02,Mezcal,ALC-029,Alcoholic Beverage,Spirits,750ml bottle,27,42.26,1141.02
INV-2025-02,"Vermouth, Dry",ALC-030,Alcoholic Beverage,Liqueur,1L bottle,18,11.45,206.1
INV-2025-02,All-Purpose Flour,DRY-001,Dry Goods & Spices,Flour,50 lb bag,27,21.81,588.87
INV-2025-02,Bread Flour,DRY-002,Dry Goods & Spices,Flour,50 lb bag,29,25.96,752.84
INV-2025-02,Cornmeal,DRY-003,Dry Goods & Spices,Flour,25 lb bag,31,17.01,527.31
INV-2025-02,"White Rice, Long Grain",DRY-004,Dry Goods & Spices,Grain,50 lb bag,39,37.18,1450.02
INV-2025-02,Jasmine Rice,DRY-005,Dry Goods & Spices,Grain,50 lb bag,19,33.88,643.72
INV-2025-02,Quinoa,DRY-006,Dry Goods & Spices,Grain,10 lb bag,22,29.22,642.84
INV-2025-02,"Spaghetti, Dry",DRY-007,Dry Goods & Spices,Pasta,20 lb case,6,20.46,122.76
INV-2025-02,"Penne, Dry",DRY-008,Dry Goods & Spices,Pasta,20 lb case,47,18.96,891.12
INV-2025-02,"Black Beans, Dry",DRY-009,Dry Goods & Spices,Legume,25 lb bag,30,23.29,698.7
INV-2025-02,"Pinto Beans, Dry",DRY-010,Dry Goods & Spices,Legume,25 lb bag,34,23.47,797.98
INV-2025-02,Granulated Sugar,DRY-011,Dry Goods & Spices,Sugar,50 lb bag,44,25.26,1111.44
INV-2025-02,Brown Sugar,DRY-012,Dry Goods & Spices,Sugar,25 lb bag,30,17.76,532.8
INV-2025-02,Powdered Sugar,DRY-013,Dry Goods & Spices,Sugar,25 lb bag,47,19.27,905.69
INV-2025-02,Kosher Salt,DRY-014,Dry Goods & Spices,Spice,25 lb bag,46,10.18,468.28
INV-2025-02,"Black Pepper, Ground",DRY-015,Dry Goods & Spices,Spice,1 lb bag,34,13.11,445.74
INV-2025-02,"Paprika, Smoked",DRY-016,Dry Goods & Spices,Spice,1 lb bag,21,9.81,206.01
INV-2025-02,"Cumin, Ground",DRY-017,Dry Goods & Spices,Spice,1 lb bag,18,13.09,235.62
INV-2025-02,Chili Powder,DRY-018,Dry Goods & Spices,Spice,1 lb bag,26,9.66,251.16
INV-2025-02,Garlic Powder,DRY-019,Dry Goods & Spices,Spice,1 lb bag,29,8.13,235.77
INV-2025-02,Onion Powder,DRY-020,Dry Goods & Spices,Spice,1 lb bag,31,8.94,277.14
INV-2025-02,Cayenne Pepper,DRY-021,Dry Goods & Spices,Spice,1 lb bag,10,9.43,94.3
INV-2025-02,"Oregano, Dried",DRY-022,Dry Goods & Spices,Spice,1 lb bag,39,12.3,479.7
INV-2025-02,"Cinnamon, Ground",DRY-023,Dry Goods & Spices,Spice,1 lb bag,27,8.89,240.03
INV-2025-02,Baking Powder,DRY-024,Dry Goods & Spices,Baking,10 lb can,9,20.13,181.17
INV-2025-02,Baking Soda,DRY-025,Dry Goods & Spices,Baking,12 lb box,46,9.64,443.44
INV-2025-02,Cocoa Powder,DRY-026,Dry Goods & Spices,Baking,5 lb bag,6,22.76,136.56
INV-2025-02,Panko Bread Crumbs,DRY-027,Dry Goods & Spices,Breading,25 lb case,17,35.62,605.54
INV-2025-02,Seasoned Bread Crumbs,DRY-028,Dry Goods & Spices,Breading,25 lb case,44,28.51,1254.44
INV-2025-02,Sesame Seeds,DRY-029,Dry Goods & Spices,Nuts/Seeds,5 lb bag,13,20.44,265.72
INV-2025-02,Sliced Almonds,DRY-030,Dry Goods & Spices,Nuts/Seeds,5 lb bag,12,30.03,360.36
INV-2025-02,Frozen Peas,FRZ-001,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,18,24.91,448.38
INV-2025-02,Frozen Corn,FRZ-002,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,21,25.58,537.18
INV-2025-02,Frozen Broccoli Florets,FRZ-003,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,15,30.17,452.55
INV-2025-02,"Frozen Spinach, Chopped",FRZ-004,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,12,27.47,329.64
INV-2025-02,"French Fries, Straight Cut",FRZ-005,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,15,35.96,539.4
INV-2025-02,Tater Tots,FRZ-006,Frozen/Refrigerated Goods,Frozen Potato,30 lb case,11,31.35,344.85
INV-2025-02,"Hash Browns, Shredded",FRZ-007,Frozen/Refrigerated Goods,Frozen Potato,20 lb case,24,27.97,671.28
INV-2025-02,"Dinner Rolls, Par-Baked",FRZ-008,Frozen/Refrigerated Goods,Frozen Bread,case of 200,29,38.64,1120.56
INV-2025-02,Pizza Dough Balls,FRZ-009,Frozen/Refrigerated Goods,Frozen Bread,case of 40,17,36.9,627.3
INV-2025-02,Vanilla Ice Cream,FRZ-010,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,20,24.46,489.2
INV-2025-02,Chocolate Ice Cream,FRZ-011,Frozen/Refrigerated Goods,Frozen Dessert,3 gal tub,24,30.02,720.48
INV-2025-02,"Cheesecake, Uncut",FRZ-012,Frozen/Refrigerated Goods,Frozen Dessert,10 inch,12,20.62,247.44
INV-2025-02,Frozen Mixed Berries,FRZ-013,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,7,33.5,234.5
INV-2025-02,Frozen Mango Chunks,FRZ-014,Frozen/Refrigerated Goods,Frozen Fruit,10 lb bag,32,26.68,853.76
INV-2025-02,Shredded Mozzarella,FRZ-015,Frozen/Refrigerated Goods,Dairy,5 lb bag,9,18.76,168.84
INV-2025-02,Shredded Cheddar,FRZ-016,Frozen/Refrigerated Goods,Dairy,5 lb bag,26,16.92,439.92
INV-2025-02,"Parmesan, Grated",FRZ-017,Frozen/Refrigerated Goods,Dairy,5 lb bag,31,36.14,1120.34
INV-2025-02,Cream Cheese,FRZ-018,Frozen/Refrigerated Goods,Dairy,3 lb block,11,12.08,132.88
INV-2025-02,"Butter, Unsalted",FRZ-019,Frozen/Refrigerated Goods,Dairy,36 lb case,28,112.78,3157.84
INV-2025-02,Heavy Cream,FRZ-020,Frozen/Refrigerated Goods,Dairy,quart,34,5.26,178.84
INV-2025-02,Sour Cream,FRZ-021,Frozen/Refrigerated Goods,Dairy,5 lb tub,32,14.53,464.96
INV-2025-02,"Eggs, Large",FRZ-022,Frozen/Refrigerated Goods,Dairy,case of 15 dz,38,58.2,2211.6
INV-2025-02,"Frozen Shrimp, 21/25",FRZ-023,Frozen/Refrigerated Goods,Frozen Protein,5 lb bag,22,64.45,1417.9
INV-2025-02,Frozen Chicken Wings,FRZ-024,Frozen/Refrigerated Goods,Frozen Protein,40 lb case,39,109.62,4275.18
INV-2025-02,Frozen Salmon Fillets,FRZ-025,Frozen/Refrigerated Goods,Frozen Protein,10 lb box,34,96.1,3267.4
INV-2025-02,Mozzarella Sticks,FRZ-026,Frozen/Refrigerated Goods,Frozen Appetizer,case of 240,22,55.99,1231.78
INV-2025-02,"Spring Rolls, Vegetable",FRZ-027,Frozen/Refrigerated Goods,Frozen Appetizer,case of 100,20,64.93,1298.6
INV-2025-02,"Yogurt, Plain",FRZ-028,Frozen/Refrigerated Goods,Dairy,5 lb tub,10,13.65,136.5
INV-2025-02,Frozen Diced Onions,FRZ-029,Frozen/Refrigerated Goods,Frozen Vegetable,20 lb case,33,25.34,836.22
INV-2025-02,"Pie Crust, Frozen 9in",FRZ-030,Frozen/Refrigerated Goods,Frozen Dessert,case of 24,34,33.04,1123.36
INV-2025-02,Canola Oil,LIQ-001,Liquids/Pastes/Sauces,Oil,35 lb jug,24,41.77,1002.48
INV-2025-02,"Olive Oil, Extra Virgin",LIQ-002,Liquids/Pastes/Sauces,Oil,3 L tin,3,26.2,78.6
INV-2025-02,Vegetable Oil,LIQ-003,Liquids/Pastes/Sauces,Oil,35 lb jug,13,37.06,481.78
INV-2025-02,Sesame Oil,LIQ-004,Liquids/Pastes/Sauces,Oil,1 gal jug,9,27.57,248.13
INV-2025-02,White Vinegar,LIQ-005,Liquids/Pastes/Sauces,Vinegar,1 gal jug,11,7.12,78.32
INV-2025-02,Balsamic Vinegar,LIQ-006,Liquids/Pastes/Sauces,Vinegar,1 gal jug,22,26.33,579.26
INV-2025-02,Rice Wine Vinegar,LIQ-007,Liquids/Pastes/Sauces,Vinegar,1 gal jug,11,20.07,220.77
INV-2025-02,Soy Sauce,LIQ-008,Liquids/Pastes/Sauces,Sauce,1 gal jug,19,13.6,258.4
INV-2025-02,Hot Sauce,LIQ-009,Liquids/Pastes/Sauces,Sauce,1 gal jug,5,22.72,113.6
INV-2025-02,Worcestershire Sauce,LIQ-010,Liquids/Pastes/Sauces,Sauce,1 gal jug,16,17.55,280.8
INV-2025-02,BBQ Sauce,LIQ-011,Liquids/Pastes/Sauces,Sauce,1 gal jug,27,15.93,430.11
INV-2025-02,Buffalo Wing Sauce,LIQ-012,Liquids/Pastes/Sauces,Sauce,1 gal jug,18,21.9,394.2
INV-2025-02,Teriyaki Sauce,LIQ-013,Liquids/Pastes/Sauces,Sauce,1 gal jug,18,18.1,325.8
INV-2025-02,Ranch Dressing,LIQ-014,Liquids/Pastes/Sauces,Sauce,1 gal jug,3,18.81,56.43
INV-2025-02,Caesar Dressing,LIQ-015,Liquids/Pastes/Sauces,Sauce,1 gal jug,10,18.89,188.9
INV-2025-02,"Vinaigrette, Balsamic",LIQ-016,Liquids/Pastes/Sauces,Sauce,1 gal jug,10,20.85,208.5
INV-2025-02,Tomato Paste,LIQ-017,Liquids/Pastes/Sauces,Paste,#10 can,21,11.98,251.58
INV-2025-02,Garlic Paste,LIQ-018,Liquids/Pastes/Sauces,Paste,4 lb tub,20,15.94,318.8
INV-2025-02,Ginger Paste,LIQ-019,Liquids/Pastes/Sauces,Paste,4 lb tub,16,19.62,313.92
INV-2025-02,"Curry Paste, Red",LIQ-020,Liquids/Pastes/Sauces,Paste,14 oz can,20,6.09,121.8
INV-2025-02,Crushed Tomatoes,LIQ-021,Liquids/Pastes/Sauces,Canned Tomato,#10 can,25,10.53,263.25
INV-2025-02,Diced Tomatoes,LIQ-022,Liquids/Pastes/Sauces,Canned Tomato,#10 can,12,8.28,99.36
INV-2025-02,Tomato Puree,LIQ-023,Liquids/Pastes/Sauces,Canned Tomato,#10 can,6,8.44,50.64
INV-2025-02,"Chicken Stock, Liquid",LIQ-024,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,13,14.69,190.97
INV-2025-02,"Beef Stock, Liquid",LIQ-025,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,20,17.85,357.0
INV-2025-02,"Vegetable Stock, Liquid",LIQ-026,Liquids/Pastes/Sauces,Stock/Broth,1 gal jug,25,15.92,398.0
INV-2025-02,Marinara Sauce,LIQ-027,Liquids/Pastes/Sauces,Sauce,#10 can,9,13.8,124.2
INV-2025-02,Alfredo Sauce,LIQ-028,Liquids/Pastes/Sauces,Sauce,4 lb tub,11,18.44,202.84
INV-2025-02,Sriracha,LIQ-029,Liquids/Pastes/Sauces,Sauce,1 gal jug,27,23.47,633.69
INV-2025-02,Honey,LIQ-030,Liquids/Pastes/Sauces,Honey/Syrup,5 lb jug,12,20.65,247.8
INV-2025-02,Romaine Lettuce,PRD-001,Produce & Meat,Produce,case of 24 heads,8,33.0,264.0
INV-2025-02,Iceberg Lettuce,PRD-002,Produce & Meat,Produce,case of 24 heads,13,25.92,336.96
INV-2025-02,"Tomatoes, Roma",PRD-003,Produce & Meat,Produce,25 lb case,2,37.84,75.68
INV-2025-02,"Onions, Yellow",PRD-004,Produce & Meat,Produce,50 lb bag,6,23.56,141.36
INV-2025-02,"Garlic, Fresh",PRD-005,Produce & Meat,Produce,10 lb case,3,37.25,111.75
INV-2025-02,"Bell Peppers, Green",PRD-006,Produce & Meat,Produce,25 lb case,24,42.14,1011.36
INV-2025-02,"Bell Peppers, Red",PRD-007,Produce & Meat,Produce,25 lb case,22,44.71,983.62
INV-2025-02,Avocados,PRD-008,Produce & Meat,Produce,case of 48,17,62.13,1056.21
INV-2025-02,Limes,PRD-009,Produce & Meat,Produce,case of 200,2,40.09,80.18
INV-2025-02,Lemons,PRD-010,Produce & Meat,Produce,case of 165,17,39.02,663.34
INV-2025-02,"Potatoes, Russet",PRD-011,Produce & Meat,Produce,50 lb bag,12,30.53,366.36
INV-2025-02,Carrots,PRD-012,Produce & Meat,Produce,25 lb bag,3,23.66,70.98
INV-2025-02,Celery,PRD-013,Produce & Meat,Produce,case of 30,17,28.1,477.7
INV-2025-02,"Mushrooms, White Button",PRD-014,Produce & Meat,Produce,10 lb case,4,32.99,131.96
INV-2025-02,Cilantro,PRD-015,Produce & Meat,Produce,case of 30 bunches,4,24.43,97.72
INV-2025-02,Jalapeños,PRD-016,Produce & Meat,Produce,10 lb case,23,16.63,382.49
INV-2025-02,Cucumbers,PRD-017,Produce & Meat,Produce,case of 24,6,21.3,127.8
INV-2025-02,"Spinach, Fresh",PRD-018,Produce & Meat,Produce,4 lb case,11,18.08,198.88
INV-2025-02,"Basil, Fresh",PRD-019,Produce & Meat,Produce,case of 12 bunches,9,22.39,201.51
INV-2025-02,"Ginger, Fresh",PRD-020,Produce & Meat,Produce,10 lb case,15,30.65,459.75
INV-2025-02,"Ground Beef, 80/20",PRD-021,Produce & Meat,Meat,case,21,4.87,102.27
INV-2025-02,"Chicken Breast, Boneless",PRD-022,Produce & Meat,Meat,case,18,4.58,82.44
INV-2025-02,"Chicken Thighs, Boneless",PRD-023,Produce & Meat,Meat,case,16,3.76,60.16
INV-2025-02,Pork Shoulder,PRD-024,Produce & Meat,Meat,case,20,4.05,81.0
INV-2025-02,"Bacon, Sliced",PRD-025,Produce & Meat,Meat,15 lb case,11,70.84,779.24
INV-2025-02,NY Strip Steak,PRD-026,Produce & Meat,Meat,case,3,15.5,46.5
INV-2025-02,Ribeye Steak,PRD-027,Produce & Meat,Meat,case,25,18.15,453.75
INV-2025-02,Ground Pork,PRD-028,Produce & Meat,Meat,case,8,3.95,31.6
INV-2025-02,"Salmon Fillet, Fresh",PRD-029,Produce & Meat,Seafood,case,10,13.68,136.8
INV-2025-02,"Shrimp, Fresh 16/20",PRD-030,Produce & Meat,Seafood,case,7,11.34,79.38
INV-2025-02,"To-Go Containers, 32oz",SUP-001,Supplies,To-Go,case of 150,80,33.93,2714.4
INV-2025-02,"To-Go Cups, 16oz",SUP-002,Supplies,To-Go,case of 1000,10,65.32,653.2
INV-2025-02,"To-Go Cup Lids, Dome",SUP-003,Supplies,To-Go,case of 1000,98,32.77,3211.46
INV-2025-02,"Paper Bags, Kraft",SUP-004,Supplies,To-Go,case of 500,47,30.16,1417.52
INV-2025-02,"Napkins, Dinner",SUP-005,Supplies,Disposable,case of 3000,46,33.63,1546.98
INV-2025-02,"Straws, Wrapped",SUP-006,Supplies,Disposable,box of 500,99,10.23,1012.77
INV-2025-02,"Plastic Cutlery, Forks",SUP-007,Supplies,Disposable,box of 1000,19,19.58,372.02
INV-2025-02,"Plastic Cutlery, Spoons",SUP-008,Supplies,Disposable,box of 1000,43,18.03,775.29
INV-2025-02,Toothpicks,SUP-009,Supplies,Disposable,box of 1000,90,4.27,384.3
INV-2025-02,"Dish Soap, Concentrate",SUP-010,Supplies,Cleaning,1 gal jug,35,25.29,885.15
INV-2025-02,"Degreaser, Kitchen",SUP-011,Supplies,Cleaning,1 gal jug,79,20.05,1583.95
INV-2025-02,Sanitizer Solution,SUP-012,Supplies,Cleaning,1 gal jug,29,19.2,556.8
INV-2025-02,Bleach,SUP-013,Supplies,Cleaning,1 gal jug,28,7.27,203.56
INV-2025-02,Glass Cleaner,SUP-014,Supplies,Cleaning,1 gal jug,31,16.37,507.47
INV-2025-02,"Paper Towels, Roll",SUP-015,Supplies,Paper Goods,case of 12,86,42.98,3696.28
INV-2025-02,"Toilet Paper, Roll",SUP-016,Supplies,Paper Goods,case of 48,82,45.83,3758.06
INV-2025-02,Butcher Paper Roll,SUP-017,Supplies,Paper Goods,roll,66,28.92,1908.72
INV-2025-02,Parchment Paper Sheets,SUP-018,Supplies,Paper Goods,box of 1000,98,39.11,3832.78
INV-2025-02,Plastic Wrap Roll,SUP-019,Supplies,Wrap/Film,roll,61,21.35,1302.35
INV-2025-02,Aluminum Foil Roll,SUP-020,Supplies,Wrap/Film,roll,74,30.7,2271.8
INV-2025-02,"Disposable Gloves, Nitrile",SUP-021,Supplies,Gloves,case of 1000,66,53.12,3505.92
INV-2025-02,"Disposable Gloves, Vinyl",SUP-022,Supplies,Gloves,case of 1000,15,38.42,576.3
INV-2025-02,Food Storage Containers,SUP-023,Supplies,Storage,case of 100,51,37.44,1909.44
INV-2025-02,Container Lids,SUP-024,Supplies,Storage,case of 100,13,23.18,301.34
INV-2025-02,"Deli Cups w/ Lids, 8oz",SUP-025,Supplies,Storage,case of 500,96,39.2,3763.2
INV-2025-02,Hand Soap,SUP-026,Supplies,Chemical,1 gal jug,83,16.47,1367.01
INV-2025-02,Hand Sanitizer,SUP-027,Supplies,Chemical,1 gal jug,12,21.78,261.36
INV-2025-02,Chafing Fuel Cans,SUP-028,Supplies,Small Wares,case of 24,96,41.74,4007.04
INV-2025-02,Aluminum Steam Table Pans,SUP-029,Supplies,Small Wares,case of 50,83,51.79,4298.57
INV-2025-02,"Menu Paper, Cardstock",SUP-030,Supplies,Menu/Marketing,ream of 500,32,20.05,641.6
INV-2025-03,Coca-Cola Syrup BIB,NAB-001,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,16,73.18,1170.88
INV-2025-03,Diet Coke Syrup BIB,NAB-002,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,32,61.19,1958.08
INV-2025-03,Sprite Syrup BIB,NAB-003,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,36,73.67,2652.12
INV-2025-03,Ginger Ale Syrup BIB,NAB-004,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,35,65.18,2281.3
INV-2025-03,Still Water 16.9oz,NAB-005,Non-Alcoholic Beverage,Bottled Water,case of 24,26,6.67,173.42
INV-2025-03,Sparkling Water 12oz,NAB-006,Non-Alcoholic Beverage,Bottled Water,case of 24,11,18.36,201.96
INV-2025-03,Orange Juice Concentrate,NAB-007,Non-Alcoholic Beverage,Juice,gallon,26,11.55,300.3
INV-2025-03,Cranberry Juice Cocktail,NAB-008,Non-Alcoholic Beverage,Juice,gallon,36,8.8,316.8
INV-2025-03,Pineapple Juice,NAB-009,Non-Alcoholic Beverage,Juice,46 oz can,30,4.62,138.6
INV-2025-03,Lemon Juice (bottled),NAB-010,Non-Alcoholic Beverage,Juice,32 oz bottle,40,4.31,172.4
INV-2025-03,Lime Juice (bottled),NAB-011,Non-Alcoholic Beverage,Juice,32 oz bottle,10,4.15,41.5
INV-2025-03,"Espresso Beans, Dark Roast",NAB-012,Non-Alcoholic Beverage,Coffee,5 lb bag,25,40.22,1005.5
INV-2025-03,"Drip Coffee, Medium Roast",NAB-013,Non-Alcoholic Beverage,Coffee,2 lb bag,30,17.74,532.2
INV-2025-03,"Decaf Coffee, Medium Roast",NAB-014,Non-Alcoholic Beverage,Coffee,2 lb bag,5,18.77,93.85
INV-2025-03,Black Tea Bags,NAB-015,Non-Alcoholic Beverage,Tea,box of 100,39,15.22,593.58
INV-2025-03,Green Tea Bags,NAB-016,Non-Alcoholic Beverage,Tea,box of 100,8,14.47,115.76
INV-2025-03,Herbal Chamomile Tea Bags,NAB-017,Non-Alcoholic Beverage,Tea,box of 100,28,16.97,475.16
INV-2025-03,Red Bull 8.4oz,NAB-018,Non-Alcoholic Beverage,Energy/Sports,case of 24,36,37.67,1356.12
INV-2025-03,Gatorade Fruit Punch,NAB-019,Non-Alcoholic Beverage,Energy/Sports,case of 24,8,20.78,166.24
INV-2025-03,Whole Milk,NAB-020,Non-Alcoholic Beverage,Milk/Dairy Bev,half gallon,40,2.55,102.0
INV-2025-03,Oat Milk,NAB-021,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,23,5.81,133.63
INV-2025-03,"Almond Milk, Unsweetened",NAB-022,Non-Alcoholic Beverage,Milk/Dairy Bev,32 oz carton,36,4.01,144.36
INV-2025-03,Root Beer Syrup BIB,NAB-023,Non-Alcoholic Beverage,Soda,5 gal bag-in-box,20,60.23,1204.6
INV-2025-03,Club Soda Canister,NAB-024,Non-Alcoholic Beverage,Soda,5 gal canister,24,16.26,390.24
INV-2025-03,Grapefruit Juice,NAB-025,Non-Alcoholic Beverage,Juice,46 oz can,40,5.61,224.4
INV-2025-03,Tomato Juice,NAB-026,Non-Alcoholic Beverage,Juice,46 oz can,19,5.01,95.19
INV-2025-03,Sparkling Lemon Water 12oz,NAB-027,Non-Alcoholic Beverage,Bottled Water,case of 24,12,16.51,198.12
INV-2025-03,Cold Brew Concentrate,NAB-028,Non-Alcoholic Beverage,Coffee,gallon,12,21.0,252.0
INV-2025-03,Half & Half,NAB-029,Non-Alcoholic Beverage,Milk/Dairy Bev,quart,14,4.77,66.78
INV-2025-03,Powerade Blue,NAB-030,Non-Alcoholic Beverage,Energy/Sports,case of 24,23,17.61,405.03
INV-2025-03,Domestic Draft Lager Keg,ALC-001,Alcoholic Beverage,Beer,1/2 barrel keg,11,112.32,1235.52
INV-2025-03,Craft IPA Keg,ALC-002,Alcoholic Beverage,Beer,1/6 barrel keg,18,120.53,2169.54
INV-2025-03,"Mexican Lager, Bottled",ALC-003,Alcoholic Beverage,Beer,case of 24,10,39.69,396.9
INV-2025-03,"Wheat Beer, Bottled",ALC-004,Alcoholic Beverage,Beer,case of 24,7,32.3,226.1
INV-2025-03,Light Lager Draft Keg,ALC-005,Alcoholic Beverage,Beer,1/2 barrel keg,22,94.71,2083.62
INV-2025-03,"Cabernet Sauvignon, House Red",ALC-006,Alcoholic Beverage,Wine,case of 12,7,86.91,608.37
INV-2025-03,"Chardonnay, House White",ALC-007,Alcoholic Beverage,Wine,case of 12,11,86.74,954.14
INV-2025-03,Pinot Noir,ALC-008,Alcoholic Beverage,Wine,case of 12,30,129.18,3875.4
INV-2025-03,Sauvignon Blanc,ALC-009,Alcoholic Beverage,Wine,case of 12,28,101.43,2840.04
INV-2025-03,Prosecco,ALC-010,Alcoholic Beverage,Wine,case of 12,29,104.06,3017.74
INV-2025-03,Rosé,ALC-011,Alcoholic Beverage,Wine,case of 12,26,85.58,2225.08
INV-2025-03,"Vodka, Well",ALC-012,Alcoholic Beverage,Spirits,1.75L bottle,21,25.33,531.93
INV-2025-03,"Vodka, Premium",ALC-013,Alcoholic Beverage,Spirits,1L bottle,24,33.03,792.72
INV-2025-03,"Gin, Well",ALC-014,Alcoholic Beverage,Spirits,1.75L bottle,7,21.21,148.47
INV-2025-03,"Tequila, Blanco Premium",ALC-015,Alcoholic Beverage,Spirits,1L bottle,18,33.73,607.14
INV-2025-03,"Tequila, Reposado Premium",ALC-016,Alcoholic Beverage,Spirits,1L bottle,20,47.47,949.4
INV-2025-03,"Bourbon, Well",ALC-017,Alcoholic Beverage,Spirits,1.75L bottle,15,29.78,446.7
INV-2025-03,"Bourbon, Premium",ALC-018,Alcoholic Beverage,Spirits,750ml bottle,13,46.54,605.02
INV-2025-03,"Rum, White",ALC-019,Alcoholic Beverage,Spirits,1.75L bottle,25,19.09,477.25
INV-2025-03,"Rum, Spiced",ALC-020,Alcoholic Beverage,Spirits,1L bottle,15,19.81,297.15
INV-2025-03,"Whiskey, Rye",ALC-021,Alcoholic Beverage,Spirits,750ml bottle,27,37.2,1004.4
INV-2025-03,"Scotch, Blended",ALC-022,Alcoholic Beverage,Spirits,750ml bottle,13,30.7,399.1
INV-2025-03,Triple Sec,ALC-023,Alcoholic Beverage,Liqueur,1L bottle,25,16.62,415.5
INV-2025-03,Coffee Liqueur,ALC-024,Alcoholic Beverage,Liqueur,750ml bottle,15,25.24,378.6
INV-2025-03,Amaretto,ALC-025,Alcoholic Beverage,Liqueur,750ml bottle,24,22.53,540.72
INV-2025-03,"Stout, Bottled",ALC-026,Alcoholic Beverage,Beer,case of 24,23,47.33,1088.59
